# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = stan_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = .input.data.R
# init = 2 (Default)
# random
#   seed = 1460155656
# output
#   file = stan_out_sampling1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha,delta,dx,t.1,t.2,t.3,t.4,t.5,t.6,t.7,t.8,t.9,t.10,t.11,t.12,t.13,t.14,t.15,t.16,t.17,t.18,t.19,t.20,t.21,t.22,t.23,t.24,t.25,t.26,t.27,t.28,t.29,t.30,t.31,t.32,t.33,t.34,t.35,t.36,t.37,t.38,t.39,t.40,t.41,t.42,t.43,t.44,t.45,t.46,t.47,t.48,t.49,t.50,t.51,t.52,t.53,t.54,t.55,t.56,t.57,t.58,t.59,t.60,t.61,t.62,t.63,t.64,t.65,t.66,t.67,t.68,t.69,t.70,t.71,t.72,t.73,t.74,t.75,t.76,t.77,t.78,t.79,t.80,t.81,t.82,t.83,t.84,t.85,t.86,t.87,t.88,t.89,t.90,t.91,t.92,t.93,t.94,t.95,t.96,t.97,t.98,t.99,t.100
51.5504,0.963612,0.448786,4,11,0,1.42823,0.0592553,0.0730924,0.318644,0.441852,0.549168,0.634286,0.692527,0.721174,0.719636,0.689495,0.634462,0.560277,0.474544,0.386451,0.306321,0.24492,0.212514,0.217705,0.266175,0.359534,0.494507,0.66267,0.850911,1.04263,1.21958,1.36412,1.46156,1.50212,1.48232,1.4055,1.28128,1.12426,0.951993,0.782645,0.632699,0.515028,0.437579,0.402816,0.407895,0.445487,0.505033,0.574209,0.640384,0.691884,0.718967,0.714454,0.674044,0.596383,0.482952,0.33785,0.167501,-0.019699,-0.213826,-0.403989,-0.579044,-0.728442,-0.843177,-0.916742,-0.945968,-0.931615,-0.878589,-0.795711,-0.695015,-0.590616,-0.497283,-0.42886,-0.396747,-0.40861,-0.467502,-0.571482,-0.713783,-0.883497,-1.06669,-1.2478,-1.41117,-1.54256,-1.63038,-1.66675,-1.64807,-1.57527,-1.45361,-1.29223,-1.10334,-0.901283,-0.701366,-0.518669,-0.366766,-0.256496,-0.194867,-0.184187,-0.221583,-0.298983,-0.403684,-0.51949,-0.628357,-0.712383,-0.755903,-0.747389,-0.680897,-0.556819,-0.38183,-0.16803
49.672,0.960615,0.448786,3,7,0,1.37015,0.0921049,0.0823835,0.34474,0.457018,0.555692,0.634358,0.687753,0.712355,0.70689,0.672685,0.613801,0.536905,0.450865,0.366072,0.293527,0.243773,0.225765,0.245811,0.306706,0.407193,0.541828,0.701315,0.873294,1.04353,1.19737,1.32129,1.4044,1.43963,1.42456,1.36164,1.25795,1.12434,0.974207,0.821979,0.681521,0.564653,0.47994,0.431889,0.420623,0.442034,0.488384,0.54925,0.612692,0.666514,0.699489,0.702422,0.66898,0.596232,0.484858,0.339053,0.166129,-0.0241247,-0.220284,-0.410255,-0.582306,-0.726075,-0.833487,-0.8995,-0.922605,-0.905042,-0.852685,-0.774585,-0.682214,-0.588445,-0.506371,-0.448058,-0.423352,-0.438875,-0.4973,-0.596989,-0.732053,-0.892818,-1.06667,-1.23923,-1.39564,-1.52204,-1.60683,-1.64182,-1.62307,-1.55123,-1.43157,-1.27349,-1.08963,-0.894709,-0.704116,-0.53245,-0.392131,-0.292215,-0.237547,-0.228341,-0.260213,-0.324689,-0.410122,-0.502924,-0.588977,-0.65507,-0.690214,-0.686677,-0.640653,-0.552491,-0.426484,-0.270268
50.1866,0.731144,0.448786,2,3,0,0.758134,0.0747657,0.080695,0.361742,0.465721,0.557196,0.630036,0.679158,0.701128,0.694661,0.660978,0.603938,0.529929,0.447469,0.366555,0.297773,0.251263,0.235622,0.256887,0.317693,0.416759,0.548763,0.704667,0.872489,1.03844,1.18835,1.30913,1.39025,1.42487,1.41062,1.34988,1.24944,1.11977,0.973816,0.825526,0.688332,0.573715,0.490034,0.44174,0.429047,0.448069,0.491379,0.548915,0.609105,0.660082,0.69088,0.692478,0.658625,0.586378,0.476332,0.332534,0.16211,-0.0253617,-0.218671,-0.405935,-0.575615,-0.717519,-0.823708,-0.889234,-0.912639,-0.896156,-0.845587,-0.769858,-0.680253,-0.589417,-0.510179,-0.454337,-0.431487,-0.448045,-0.506542,-0.605286,-0.738425,-0.896421,-1.06689,-1.23573,-1.38844,-1.5115,-1.59365,-1.62702,-1.60784,-1.5369,-1.41944,-1.2647,-1.08507,-0.894864,-0.709018,-0.541613,-0.404563,-0.306484,-0.2519,-0.24088,-0.269108,-0.328416,-0.407702,-0.494129,-0.574485,-0.636545,-0.670283,-0.668811,-0.628943,-0.551348,-0.440278,-0.302946
51.519,1,0.448786,3,7,0,0.879722,0.0581812,0.0663435,0.323782,0.445525,0.551273,0.634099,0.689321,0.714803,0.710889,0.680086,0.626651,0.556226,0.475616,0.392697,0.316328,0.25611,0.221814,0.222403,0.264708,0.351954,0.482491,0.649062,0.838927,1.03497,1.21769,1.36786,1.46926,1.51111,1.48969,1.40888,1.27943,1.11733,0.94141,0.770677,0.621853,0.507435,0.434526,0.404506,0.413485,0.453345,0.513139,0.580609,0.643587,0.691142,0.714386,0.706932,0.665059,0.587674,0.476155,0.334167,0.167468,-0.0162979,-0.207876,-0.396819,-0.572108,-0.722989,-0.839987,-0.915994,-0.947261,-0.934126,-0.881316,-0.797731,-0.695686,-0.589691,-0.49491,-0.425497,-0.393024,-0.405179,-0.464908,-0.570061,-0.713608,-0.884356,-1.0681,-1.24908,-1.41154,-1.54129,-1.62698,-1.66115,-1.6407,-1.56706,-1.44583,-1.28623,-1.10018,-0.90144,-0.704547,-0.523825,-0.372335,-0.260819,-0.196655,-0.182901,-0.217585,-0.293408,-0.398047,-0.515148,-0.626024,-0.711877,-0.756255,-0.747356,-0.679766,-0.555297,-0.382763,-0.176701
51.4524,0.970593,0.448786,3,7,0,0.802896,0.0702395,0.0768579,0.348752,0.455623,0.550811,0.627921,0.681552,0.70789,0.705223,0.674316,0.618599,0.544114,0.459209,0.373948,0.299283,0.24601,0.22363,0.239199,0.29634,0.394541,0.528863,0.690164,0.865838,1.04103,1.20019,1.32883,1.41517,1.45155,1.43531,1.36916,1.26078,1.1219,0.966877,0.811013,0.668763,0.552172,0.46963,0.425125,0.418038,0.443458,0.492937,0.555575,0.619263,0.671953,0.702828,0.703258,0.667506,0.59313,0.481107,0.335682,0.163983,-0.0245621,-0.218974,-0.407585,-0.578973,-0.72291,-0.831257,-0.898737,-0.923495,-0.907391,-0.855969,-0.778067,-0.6851,-0.590038,-0.506203,-0.445958,-0.419465,-0.433617,-0.491263,-0.590837,-0.72641,-0.888187,-1.06339,-1.23743,-1.3953,-1.52299,-1.60882,-1.64453,-1.62612,-1.55422,-1.43407,-1.27504,-1.08982,-0.893205,-0.700736,-0.527253,-0.385464,-0.284727,-0.230136,-0.22203,-0.255971,-0.323225,-0.411701,-0.507243,-0.595158,-0.661785,-0.69594,-0.690053,-0.640875,-0.549672,-0.421905,-0.26645
51.8626,1,0.448786,2,3,0,1.09783,0.0734183,0.0717673,0.333029,0.446842,0.547616,0.628873,0.685462,0.714019,0.713277,0.684252,0.630294,0.557018,0.472108,0.38495,0.306069,0.246327,0.215907,0.223133,0.273263,0.367439,0.501996,0.668323,0.853399,1.041,1.21352,1.35406,1.44863,1.48799,1.46893,1.39466,1.27436,1.12197,0.954247,0.788617,0.641021,0.524063,0.445738,0.40883,0.411013,0.445541,0.502389,0.569617,0.634768,0.686132,0.713757,0.710157,0.670718,0.593847,0.480912,0.336038,0.1658,-0.0211928,-0.214806,-0.404013,-0.577653,-0.725302,-0.838204,-0.910176,-0.938381,-0.923839,-0.871592,-0.790426,-0.692168,-0.59059,-0.500036,-0.433925,-0.403304,-0.415624,-0.473898,-0.576318,-0.71639,-0.883565,-1.06428,-1.24327,-1.4051,-1.53556,-1.62301,-1.65942,-1.64099,-1.56852,-1.44724,-1.28634,-1.09821,-0.89741,-0.699423,-0.519371,-0.370666,-0.263752,-0.205032,-0.1961,-0.233401,-0.308403,-0.408325,-0.517401,-0.618572,-0.695411,-0.734053,-0.724851,-0.663523,-0.551623,-0.396249,-0.20906
51.5723,0.96791,0.448786,2,3,0,0.996866,0.0781982,0.0748648,0.341934,0.451129,0.54851,0.627623,0.683061,0.711021,0.709779,0.680033,0.625069,0.550739,0.465192,0.378362,0.301206,0.244716,0.218785,0.231024,0.285674,0.382786,0.517799,0.681655,0.861486,1.04185,1.2064,1.33972,1.42924,1.46672,1.44931,1.37992,1.26678,1.12247,0.962242,0.802228,0.65749,0.540343,0.459095,0.417338,0.413841,0.443001,0.495743,0.560708,0.625569,0.678316,0.708378,0.707502,0.670352,0.594818,0.482071,0.336379,0.164738,-0.0236597,-0.2181,-0.407129,-0.579423,-0.724706,-0.834649,-0.903678,-0.929606,-0.913999,-0.862212,-0.783046,-0.688041,-0.590436,-0.503914,-0.441228,-0.412887,-0.426028,-0.483614,-0.584048,-0.721246,-0.885174,-1.06277,-1.2392,-1.39922,-1.52868,-1.61581,-1.65231,-1.63418,-1.56201,-1.44103,-1.28059,-1.09333,-0.894121,-0.698646,-0.522006,-0.377295,-0.274333,-0.218684,-0.211064,-0.247216,-0.318313,-0.411843,-0.512932,-0.605945,-0.676199,-0.711573,-0.703819,-0.649409,-0.549798,-0.41111,-0.243269
50.6604,0.979991,0.448786,4,15,0,1.92206,0.05671,0.0864121,0.313163,0.441436,0.553293,0.642069,0.702416,0.730901,0.726487,0.690867,0.628568,0.546802,0.455036,0.364284,0.286155,0.231754,0.210502,0.229045,0.290349,0.393138,0.531754,0.696506,0.874494,1.05085,1.21025,1.33856,1.42441,1.46043,1.44408,1.37799,1.2696,1.1303,0.974144,0.816237,0.671072,0.550963,0.464784,0.417135,0.408011,0.432986,0.48386,0.549668,0.617918,0.675919,0.712045,0.716847,0.683883,0.610258,0.496809,0.347979,0.171385,-0.0228561,-0.222997,-0.41665,-0.591827,-0.737963,-0.846835,-0.913309,-0.935852,-0.916739,-0.861947,-0.780698,-0.684694,-0.58709,-0.501293,-0.439693,-0.412446,-0.426437,-0.48453,-0.585183,-0.722495,-0.886663,-1.06484,-1.24231,-1.40381,-1.53501,-1.62388,-1.66178,-1.64441,-1.57216,-1.45019,-1.28795,-1.09834,-0.896518,-0.698501,-0.519659,-0.373254,-0.269186,-0.213033,-0.205517,-0.242436,-0.315075,-0.41107,-0.51563,-0.612996,-0.68799,-0.727491,-0.721679,-0.664934,-0.556287,-0.399404,-0.202112
49.3733,0.893492,0.448786,2,3,0,2.49794,0.0510467,0.0766283,0.300425,0.436214,0.551736,0.641304,0.701114,0.729396,0.726428,0.694468,0.637661,0.56195,0.474957,0.385789,0.304665,0.242294,0.208962,0.213377,0.261388,0.354787,0.49044,0.659986,0.850251,1.04445,1.22403,1.37099,1.47025,1.51171,1.49171,1.41354,1.28702,1.12707,0.951686,0.779511,0.627453,0.508671,0.431223,0.39748,0.404345,0.444129,0.505884,0.576948,0.644456,0.696643,0.723806,0.718906,0.67783,0.599409,0.48526,0.339538,0.168651,-0.0190812,-0.213832,-0.40479,-0.580836,-0.731371,-0.847262,-0.92182,-0.95167,-0.93739,-0.883777,-0.799651,-0.697162,-0.590656,-0.49521,-0.424996,-0.391701,-0.403182,-0.462549,-0.567766,-0.711848,-0.88359,-1.06874,-1.25149,-1.41601,-1.54802,-1.636,-1.67225,-1.65334,-1.58034,-1.45857,-1.2971,-1.10798,-0.905294,-0.704137,-0.519441,-0.36481,-0.251343,-0.186539,-0.173393,-0.209788,-0.288331,-0.396717,-0.51868,-0.635494,-0.727902,-0.778254,-0.772589,-0.702367,-0.565593,-0.367164,-0.118361
49.1022,0.993882,0.448786,3,7,0,2.6006,0.0816066,0.0941471,0.323444,0.455092,0.566416,0.651261,0.705147,0.725794,0.713495,0.671299,0.604938,0.522503,0.43386,0.349848,0.281316,0.238094,0.227986,0.25591,0.323273,0.42767,0.562954,0.719703,0.886033,1.0487,1.19438,1.31099,1.3889,1.42195,1.40803,1.34935,1.25219,1.12621,0.983456,0.837112,0.700099,0.583767,0.49675,0.444119,0.426928,0.442179,0.483203,0.54041,0.602322,0.656777,0.69217,0.698632,0.669009,0.599568,0.490368,0.345266,0.171568,-0.0206443,-0.219428,-0.412074,-0.58627,-0.73122,-0.838646,-0.903558,-0.924732,-0.904857,-0.850316,-0.770639,-0.677646,-0.584374,-0.503865,-0.447939,-0.426057,-0.444379,-0.505125,-0.60629,-0.741749,-0.901766,-1.07384,-1.24385,-1.39732,-1.5208,-1.60314,-1.63651,-1.61722,-1.54603,-1.42814,-1.27272,-1.09203,-0.900317,-0.712442,-0.542526,-0.40263,-0.30165,-0.244526,-0.231833,-0.25979,-0.320682,-0.403646,-0.495737,-0.583166,-0.65258,-0.692272,-0.69319,-0.649672,-0.559844,-0.425657,-0.252583
49.7245,0.946947,0.448786,3,7,0,1.73948,0.0520604,0.069824,0.301058,0.43996,0.556659,0.644873,0.701175,0.724976,0.718139,0.684392,0.628739,0.557069,0.476011,0.393007,0.316429,0.25552,0.219943,0.218841,0.259463,0.345575,0.47604,0.643933,0.836559,1.03651,1.22372,1.37818,1.48287,1.52637,1.50459,1.4214,1.28798,1.12102,0.940204,0.76539,0.613945,0.498688,0.426681,0.398933,0.410964,0.453991,0.516488,0.585807,0.649645,0.69717,0.719767,0.711392,0.668634,0.590598,0.478714,0.336554,0.169689,-0.0144564,-0.206809,-0.397011,-0.574006,-0.726875,-0.845879,-0.923588,-0.955931,-0.94299,-0.889354,-0.803944,-0.699266,-0.590178,-0.492296,-0.420262,-0.386075,-0.39772,-0.458235,-0.565348,-0.711704,-0.885647,-1.07247,-1.25597,-1.42009,-1.55052,-1.63604,-1.66943,-1.64796,-1.57337,-1.4515,-1.29159,-1.10539,-0.906338,-0.708565,-0.526056,-0.371737,-0.256526,-0.188341,-0.171102,-0.203883,-0.280386,-0.388949,-0.513265,-0.633848,-0.730173,-0.783221,-0.778068,-0.706073,-0.566272,-0.365704,-0.118583
50.0753,0.968451,0.448786,2,3,0,1.73347,0.056317,0.0679588,0.299262,0.440573,0.55878,0.647238,0.702574,0.724639,0.715972,0.680992,0.625191,0.554578,0.475491,0.394767,0.320046,0.25995,0.223836,0.220958,0.259063,0.342653,0.47133,0.638693,0.832194,1.03417,1.22395,1.38082,1.4871,1.53098,1.50834,1.42334,1.2877,1.11869,0.936514,0.761282,0.610374,0.496383,0.425992,0.399803,0.412991,0.456569,0.518965,0.587632,0.650466,0.696884,0.71851,0.709491,0.666528,0.588744,0.477496,0.336207,0.17025,-0.0131485,-0.205077,-0.395258,-0.572621,-0.726139,-0.845902,-0.924292,-0.957086,-0.944283,-0.890477,-0.804665,-0.699472,-0.589873,-0.491573,-0.419258,-0.384936,-0.396578,-0.457211,-0.564557,-0.711258,-0.885637,-1.07293,-1.25684,-1.42117,-1.55153,-1.63663,-1.6693,-1.64698,-1.57164,-1.44937,-1.28958,-1.10409,-0.906156,-0.709625,-0.528099,-0.374163,-0.258555,-0.189251,-0.170469,-0.201749,-0.277279,-0.385749,-0.510937,-0.633123,-0.731282,-0.785779,-0.781159,-0.708537,-0.567127,-0.364588,-0.116097
49.6075,0.98593,0.448786,3,7,0,1.63854,0.0512851,0.0858658,0.31512,0.442177,0.553119,0.641286,0.701319,0.72975,0.725493,0.690175,0.628255,0.546874,0.455439,0.364916,0.286888,0.232457,0.211062,0.229385,0.290438,0.39299,0.531423,0.69607,0.874037,1.05044,1.20994,1.33836,1.4243,1.46036,1.444,1.37786,1.26938,1.12999,0.973788,0.815888,0.670799,0.550829,0.464833,0.417376,0.408415,0.433488,0.48437,0.550088,0.61816,0.67592,0.711785,0.716346,0.683207,0.6095,0.496078,0.34738,0.171001,-0.0229756,-0.222844,-0.416255,-0.591253,-0.737293,-0.846156,-0.912701,-0.935372,-0.916423,-0.861802,-0.780709,-0.684828,-0.587308,-0.501557,-0.439968,-0.412708,-0.42667,-0.484724,-0.585332,-0.722591,-0.886697,-1.0648,-1.24218,-1.40358,-1.53468,-1.62343,-1.66125,-1.64381,-1.57154,-1.44959,-1.28743,-1.09796,-0.896312,-0.698508,-0.519894,-0.37371,-0.269827,-0.213797,-0.206315,-0.243153,-0.315585,-0.411248,-0.515373,-0.612251,-0.68678,-0.725946,-0.720059,-0.663642,-0.555871,-0.40054,-0.205567
49.4708,0.969593,0.448786,2,3,0,2.08507,0.050324,0.0745234,0.302844,0.43776,0.552445,0.641074,0.699878,0.727263,0.723748,0.691798,0.635647,0.561148,0.475666,0.387934,0.307785,0.24564,0.211685,0.21475,0.261007,0.35269,0.487105,0.656207,0.846936,1.04237,1.22365,1.37231,1.47283,1.51481,1.49446,1.4152,1.28711,1.12554,0.948871,0.776064,0.624158,0.506255,0.430185,0.397985,0.406201,0.446847,0.508802,0.579384,0.645866,0.696729,0.722569,0.716631,0.675017,0.596649,0.483106,0.338392,0.168685,-0.0179481,-0.211901,-0.402506,-0.57868,-0.729757,-0.846451,-0.921876,-0.952463,-0.938641,-0.885131,-0.800759,-0.69776,-0.590615,-0.49455,-0.423877,-0.390376,-0.401942,-0.461654,-0.567397,-0.712064,-0.884315,-1.06978,-1.25255,-1.41679,-1.54823,-1.6355,-1.671,-1.65151,-1.57822,-1.45655,-1.29557,-1.10722,-0.905427,-0.705079,-0.520923,-0.366446,-0.252731,-0.187373,-0.173538,-0.209306,-0.287443,-0.395706,-0.517775,-0.634779,-0.727277,-0.777504,-0.771537,-0.701109,-0.564748,-0.368073,-0.123183
50.4718,0.980602,0.448786,3,7,0,0.892828,0.0806324,0.0804068,0.356315,0.462317,0.555799,0.630518,0.681282,0.704552,0.698952,0.665633,0.608417,0.533697,0.450047,0.367574,0.297025,0.248743,0.23155,0.251699,0.312003,0.411291,0.544258,0.701784,0.871703,1.03997,1.1921,1.31472,1.39704,1.43206,1.41735,1.35536,1.25306,1.12118,0.972972,0.822678,0.683975,0.568509,0.484699,0.436953,0.425356,0.445832,0.490743,0.549821,0.611326,0.663277,0.694656,0.696447,0.662443,0.589774,0.479109,0.334566,0.163325,-0.0249973,-0.219163,-0.407265,-0.577736,-0.72034,-0.827088,-0.892971,-0.916471,-0.899775,-0.848668,-0.772089,-0.68138,-0.589276,-0.508732,-0.451683,-0.427863,-0.443806,-0.502129,-0.60118,-0.735098,-0.894282,-1.06624,-1.23673,-1.3911,-1.51566,-1.599,-1.63309,-1.6141,-1.54276,-1.42432,-1.2681,-1.08659,-0.89432,-0.706414,-0.537196,-0.398807,-0.300056,-0.245598,-0.235541,-0.265505,-0.327146,-0.409084,-0.498127,-0.580668,-0.644095,-0.678047,-0.675404,-0.632884,-0.55121,-0.434841,-0.291325
50.9606,1,0.448786,2,3,0,1.10989,0.0844238,0.0715572,0.337225,0.448476,0.547364,0.627404,0.683359,0.711718,0.711055,0.682247,0.628554,0.555564,0.470984,0.384251,0.305933,0.246897,0.217275,0.225276,0.276003,0.370433,0.504776,0.670369,0.854239,1.04032,1.21122,1.35033,1.44389,1.48287,1.46411,1.39078,1.27191,1.12118,0.955072,0.790762,0.643997,0.527295,0.448668,0.411013,0.412183,0.445632,0.501521,0.56804,0.632796,0.684071,0.711845,0.708532,0.669415,0.59282,0.480076,0.335316,0.165162,-0.0217103,-0.215099,-0.403935,-0.577057,-0.724088,-0.836356,-0.90779,-0.935662,-0.921081,-0.869127,-0.788571,-0.691169,-0.590575,-0.500989,-0.435688,-0.4056,-0.418107,-0.476202,-0.578117,-0.717444,-0.883746,-1.06357,-1.24178,-1.40298,-1.53301,-1.62022,-1.65654,-1.63815,-1.5658,-1.44472,-1.28412,-1.09644,-0.896269,-0.699115,-0.520079,-0.372488,-0.266635,-0.208724,-0.200137,-0.237142,-0.311111,-0.409302,-0.516143,-0.614921,-0.68968,-0.72708,-0.717982,-0.658505,-0.550425,-0.400833,-0.221134
51.1518,0.996745,0.448786,3,7,0,1.33564,0.0803619,0.0724615,0.330212,0.44573,0.547787,0.629928,0.687047,0.71583,0.715064,0.685816,0.631485,0.557739,0.472316,0.38466,0.305352,0.245301,0.214722,0.221951,0.27224,0.366701,0.501633,0.668381,0.853885,1.04189,1.21475,1.35556,1.45031,1.48976,1.47065,1.39621,1.27563,1.12285,0.954677,0.78858,0.640554,0.523259,0.444733,0.407787,0.410094,0.444892,0.502113,0.569765,0.635337,0.687066,0.71496,0.711507,0.672085,0.595104,0.481951,0.33678,0.166194,-0.0211643,-0.215132,-0.404658,-0.578564,-0.726413,-0.839439,-0.911457,-0.939624,-0.924965,-0.872524,-0.791098,-0.692531,-0.590622,-0.499746,-0.433356,-0.402532,-0.414754,-0.473048,-0.575608,-0.71593,-0.883439,-1.06454,-1.24394,-1.40616,-1.53696,-1.62469,-1.66127,-1.64292,-1.57041,-1.44895,-1.28776,-1.09924,-0.897945,-0.699409,-0.518795,-0.369568,-0.262234,-0.203257,-0.194291,-0.231827,-0.307352,-0.408069,-0.518151,-0.620415,-0.698253,-0.737564,-0.72843,-0.666292,-0.55246,-0.393867,-0.202122
51.3867,0.969012,0.448786,3,7,0,1.45188,0.0681487,0.0697218,0.317867,0.442957,0.551087,0.635762,0.69254,0.71929,0.716163,0.685407,0.631096,0.558901,0.47592,0.390537,0.312206,0.251034,0.217049,0.219133,0.263714,0.353417,0.485965,0.65364,0.843533,1.03868,1.22002,1.36883,1.46936,1.51111,1.49036,1.4107,1.28249,1.12129,0.945598,0.774306,0.62424,0.508178,0.433595,0.402238,0.410484,0.450342,0.510836,0.579546,0.64406,0.693167,0.717716,0.71111,0.669501,0.591763,0.479344,0.336064,0.167896,-0.0172782,-0.209996,-0.399672,-0.575241,-0.726001,-0.842607,-0.918108,-0.948898,-0.935399,-0.882357,-0.798626,-0.696449,-0.590272,-0.495233,-0.425507,-0.392727,-0.404657,-0.464302,-0.569543,-0.713342,-0.884479,-1.06872,-1.25029,-1.41343,-1.54393,-1.63043,-1.66538,-1.64554,-1.57218,-1.45076,-1.29041,-1.10309,-0.902718,-0.704101,-0.521869,-0.369351,-0.257446,-0.193536,-0.180546,-0.216294,-0.293282,-0.399062,-0.517272,-0.629283,-0.716324,-0.761805,-0.7535,-0.685233,-0.55777,-0.378764,-0.161731
51.6594,0.966047,0.448786,3,5,0,1.02141,0.0600689,0.0677456,0.322338,0.44472,0.550953,0.634298,0.690144,0.716287,0.712902,0.682303,0.628608,0.557447,0.475765,0.391699,0.31442,0.253791,0.219718,0.221115,0.264597,0.353069,0.484552,0.65155,0.841245,1.03662,1.21842,1.3677,1.46852,1.51027,1.48922,1.40911,1.28047,1.11906,0.94349,0.772693,0.62341,0.508261,0.434529,0.403783,0.41228,0.451987,0.511967,0.579903,0.643524,0.691769,0.715624,0.708593,0.666883,0.589373,0.477469,0.334906,0.167547,-0.0168436,-0.208905,-0.39812,-0.573447,-0.724165,-0.840875,-0.916561,-0.947559,-0.934259,-0.881401,-0.797859,-0.695898,-0.58998,-0.495233,-0.425801,-0.393267,-0.405344,-0.465003,-0.570114,-0.713653,-0.884431,-1.06825,-1.24936,-1.41203,-1.54206,-1.62811,-1.66266,-1.64254,-1.56908,-1.44781,-1.28789,-1.10127,-0.901803,-0.704166,-0.522848,-0.371046,-0.259567,-0.195756,-0.182556,-0.217831,-0.294129,-0.399035,-0.516198,-0.627017,-0.712819,-0.757241,-0.748458,-0.680865,-0.555919,-0.381958,-0.173038
50.2575,0.965967,0.448786,3,7,0,1.11787,0.0498715,0.0739796,0.321905,0.442581,0.548368,0.63291,0.691302,0.720479,0.719482,0.689597,0.634392,0.559649,0.473179,0.384479,0.304172,0.243228,0.211934,0.218708,0.268882,0.363631,0.499274,0.667131,0.854051,1.04364,1.21807,1.36023,1.45592,1.49575,1.47641,1.40112,1.27918,1.12473,0.95478,0.787069,0.637801,0.519788,0.441132,0.404615,0.407799,0.443752,0.502219,0.571031,0.637539,0.689903,0.718111,0.714678,0.675042,0.597683,0.484048,0.338334,0.167164,-0.0208175,-0.21545,-0.405681,-0.580308,-0.728853,-0.842482,-0.914929,-0.943273,-0.928476,-0.875558,-0.793337,-0.69373,-0.590652,-0.498627,-0.43126,-0.399767,-0.411718,-0.470176,-0.573305,-0.71452,-0.883127,-1.06539,-1.24591,-1.40909,-1.54065,-1.62889,-1.66577,-1.64751,-1.57489,-1.45314,-1.29142,-1.10211,-0.89976,-0.699892,-0.517728,-0.366863,-0.257998,-0.197853,-0.188358,-0.226252,-0.303182,-0.406356,-0.519744,-0.62573,-0.707043,-0.748739,-0.739968,-0.675268,-0.555211,-0.386296,-0.180095
50.1504,0.993224,0.448786,1,1,0,1.13949,0.0495295,0.0746283,0.321646,0.442358,0.548262,0.633004,0.691633,0.721013,0.720105,0.69014,0.634676,0.559541,0.472642,0.38359,0.303126,0.242288,0.211369,0.21872,0.269546,0.364864,0.500846,0.668714,0.855296,1.04427,1.21793,1.35935,1.45449,1.4941,1.47491,1.4001,1.27888,1.12519,0.955905,0.788613,0.63944,0.521194,0.442044,0.404894,0.407447,0.442907,0.501114,0.569938,0.636706,0.689503,0.718206,0.715215,0.675868,0.598588,0.484815,0.338786,0.167206,-0.0211828,-0.216125,-0.406499,-0.581078,-0.729399,-0.842686,-0.914754,-0.94277,-0.927769,-0.874811,-0.79272,-0.693381,-0.590648,-0.498969,-0.431878,-0.400538,-0.412493,-0.470815,-0.573706,-0.714636,-0.882977,-1.06506,-1.2455,-1.40874,-1.54045,-1.62892,-1.66602,-1.64791,-1.57533,-1.45349,-1.29159,-1.10205,-0.899475,-0.699477,-0.517327,-0.366634,-0.258066,-0.198273,-0.189086,-0.227151,-0.304046,-0.406967,-0.519932,-0.625425,-0.706312,-0.747776,-0.73905,-0.674681,-0.555158,-0.386808,-0.180974
48.8571,0.900503,0.448786,3,7,0,1.83024,0.0504832,0.0678501,0.291803,0.439726,0.56196,0.651888,0.706614,0.726794,0.715896,0.67917,0.622647,0.552473,0.47473,0.395707,0.322405,0.262916,0.226342,0.222038,0.258165,0.339829,0.467234,0.634402,0.828901,1.03284,1.22508,1.38426,1.49215,1.53657,1.51331,1.42674,1.28899,1.11786,0.933991,0.757825,0.606841,0.493528,0.424315,0.399475,0.413871,0.458285,0.521031,0.589573,0.651921,0.697665,0.718622,0.709102,0.665912,0.588208,0.477299,0.336496,0.171027,-0.0120333,-0.203887,-0.39431,-0.572205,-0.726448,-0.846983,-0.926034,-0.959243,-0.946529,-0.892476,-0.80613,-0.700215,-0.589823,-0.490774,-0.417849,-0.383127,-0.394626,-0.455396,-0.563162,-0.710527,-0.885744,-1.07393,-1.25862,-1.42349,-1.554,-1.63882,-1.67085,-1.64767,-1.57152,-1.44872,-1.28887,-1.10382,-0.906706,-0.711069,-0.530152,-0.376206,-0.259795,-0.188958,-0.168252,-0.197758,-0.272281,-0.381021,-0.507979,-0.633245,-0.735154,-0.793063,-0.790319,-0.716891,-0.571148,-0.360409,-0.100115
